playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
lagarju01,2019,1,NYN,NL,OF,125,67,2111,169,1,3,1,,,,,
lailbr01,2019,1,NYA,AL,P,1,0,8,0,1,0,0,,,,,
lakintr01,2019,1,BOS,AL,P,16,3,70,4,1,0,0,,,,,
lamarry01,2019,1,MIN,AL,OF,13,7,183,12,0,0,0,,,,,
lambepe01,2019,1,COL,NL,P,19,19,268,14,16,1,3,,,,,
lambja01,2019,1,ARI,NL,1B,24,19,487,144,12,1,20,,,,,
lambja01,2019,1,ARI,NL,3B,36,34,786,15,50,1,2,,,,,
lametdi01,2019,1,SDN,NL,P,14,14,219,6,4,0,0,,,,,
lasteto01,2019,1,LAA,AL,1B,3,0,15,3,0,0,0,,,,,
lasteto01,2019,1,LAA,AL,2B,46,43,1039,58,82,4,18,,,,,
lasteto01,2019,1,LAA,AL,3B,30,27,704,10,38,1,4,,,,,
lauerer01,2019,1,SDN,NL,P,30,29,449,11,15,3,1,,,,,
laurera01,2019,1,OAK,AL,OF,122,115,3123,285,10,7,2,,,,,
lavarry01,2019,1,CIN,NL,C,5,4,125,46,3,1,1,1,,5,1,
lawde01,2019,1,TOR,AL,P,58,4,182,3,12,2,0,,,,,
leakemi01,2019,1,SEA,AL,P,22,22,411,11,17,1,2,,,,,
leakemi01,2019,2,ARI,NL,P,10,10,180,9,8,0,2,,,,,
leblawa01,2019,1,SEA,AL,P,26,8,364,7,6,0,1,,,,,
leclejo01,2019,1,TEX,AL,P,70,3,206,7,3,0,0,,,,,
lemahdj01,2019,1,NYA,AL,1B,40,28,786,215,19,2,24,,,,,
lemahdj01,2019,1,NYA,AL,2B,75,66,1739,118,155,2,32,,,,,
lemahdj01,2019,1,NYA,AL,3B,52,47,1200,18,87,4,7,,,,,
leonedo01,2019,1,SLN,NL,P,40,0,122,1,4,0,0,,,,,
leonsa01,2019,1,BOS,AL,1B,1,0,12,4,0,0,0,,,,,
leonsa01,2019,1,BOS,AL,C,65,50,1395,535,30,3,0,4,,26,7,
lestejo01,2019,1,CHN,NL,P,31,31,515,5,5,1,1,,,,,
lewisky01,2019,1,SEA,AL,OF,18,17,483,43,0,1,0,,,,,
leybado01,2019,1,ARI,NL,2B,8,2,85,7,11,1,3,,,,,
leybado01,2019,1,ARI,NL,3B,1,0,6,1,0,0,0,,,,,
leybado01,2019,1,ARI,NL,SS,2,1,27,0,4,0,0,,,,,
lindofr01,2019,1,CLE,AL,SS,137,137,3589,159,312,10,68,,,,,
lintz01,2019,1,BOS,AL,2B,8,4,121,14,9,0,5,,,,,
lintz01,2019,1,BOS,AL,OF,1,1,3,0,0,0,0,,,,,
lintz01,2019,1,BOS,AL,SS,2,1,30,0,3,0,0,,,,,
liriafr01,2019,1,PIT,NL,P,69,0,210,2,13,0,0,,,,,
litteza01,2019,1,MIN,AL,P,29,0,111,1,3,0,0,,,,,
livelbe01,2019,1,KCA,AL,P,1,0,3,0,0,0,0,,,,,
loaisjo01,2019,1,NYA,AL,P,15,4,95,1,2,0,1,,,,,
locasti01,2019,1,ARI,NL,OF,69,44,1382,104,1,1,0,,,,,
lockean01,2019,1,NYN,NL,P,9,4,68,1,3,0,0,,,,,
longoev01,2019,1,SFN,NL,3B,119,117,3123,69,233,15,27,,,,,
longsh01,2019,1,SEA,AL,2B,24,24,630,41,65,2,21,,,,,
longsh01,2019,1,SEA,AL,3B,1,1,24,1,1,1,0,,,,,
longsh01,2019,1,SEA,AL,OF,16,14,369,22,2,0,0,,,,,
lopesti01,2019,1,SEA,AL,2B,3,1,24,1,3,1,1,,,,,
lopesti01,2019,1,SEA,AL,OF,35,29,754,49,0,1,0,,,,,
lopezjo02,2019,1,KCA,AL,P,39,18,371,5,14,0,1,,,,,
lopezni01,2019,1,KCA,AL,2B,76,71,1869,116,195,3,46,,,,,
lopezni01,2019,1,KCA,AL,SS,33,29,783,37,86,1,22,,,,,
lopezpa01,2019,1,MIA,NL,P,21,21,334,9,12,0,1,,,,,
lopezre01,2019,1,CHA,AL,P,33,33,552,9,13,1,1,,,,,
lopezyo01,2019,1,ARI,NL,P,70,0,182,5,6,0,1,,,,,
lorenmi01,2019,1,CIN,NL,OF,29,6,267,27,1,0,0,,,,,
lorenmi01,2019,1,CIN,NL,P,73,0,250,11,12,1,0,,,,,
loupaa01,2019,1,SDN,NL,P,4,0,10,0,2,0,0,,,,,
lovelri01,2019,1,KCA,AL,P,25,0,60,0,2,1,0,,,,,
lowebr01,2019,1,TBA,AL,1B,5,5,114,38,3,0,4,,,,,
lowebr01,2019,1,TBA,AL,2B,69,60,1665,107,161,3,49,,,,,
lowebr01,2019,1,TBA,AL,OF,7,5,156,5,0,0,0,,,,,
lowena01,2019,1,TBA,AL,1B,21,19,511,158,5,1,11,,,,,
lowena01,2019,1,TBA,AL,3B,4,1,27,1,0,0,0,,,,,
lucasjo02,2019,1,BAL,AL,P,9,0,47,0,2,0,0,,,,,
lucchjo01,2019,1,SDN,NL,P,30,30,491,4,17,2,0,,,,,
luciael01,2019,1,TOR,AL,P,25,0,101,1,3,0,2,,,,,
lucrojo01,2019,1,LAA,AL,1B,5,0,18,6,1,0,1,,,,,
lucrojo01,2019,1,LAA,AL,C,67,61,1626,528,35,3,5,7,,42,15,
lucrojo01,2019,2,CHN,NL,1B,4,0,18,6,0,0,1,,,,,
lucrojo01,2019,2,CHN,NL,C,20,14,381,125,9,2,1,0,,11,3,
lugoda01,2019,1,DET,AL,3B,73,70,1893,66,136,5,11,,,,,
lugose01,2019,1,NYN,NL,P,61,0,240,12,6,0,0,,,,,
luplojo01,2019,1,CLE,AL,OF,76,60,1566,117,5,0,1,,,,,
luxga01,2019,1,LAN,NL,2B,22,19,534,27,38,2,9,,,,,
luzarje01,2019,1,OAK,AL,P,6,0,36,0,1,0,0,,,,,
lylesjo01,2019,1,PIT,NL,P,17,17,247,4,8,2,1,,,,,
lylesjo01,2019,2,MIL,NL,P,11,11,176,2,3,1,0,,,,,
lynnla01,2019,1,TEX,AL,P,33,33,625,8,6,0,0,,,,,
lyonsty01,2019,1,PIT,NL,P,3,0,12,0,1,0,1,,,,,
lyonsty01,2019,2,NYA,AL,P,11,0,26,2,1,0,1,,,,,
machama01,2019,1,SDN,NL,3B,119,119,3120,79,187,11,18,,,,,
machama01,2019,1,SDN,NL,SS,37,35,897,40,67,3,11,,,,,
maedake01,2019,1,LAN,NL,P,37,26,461,11,18,1,3,,,,,
magilma01,2019,1,MIN,AL,P,28,0,85,0,3,0,0,,,,,
magilma01,2019,2,SEA,AL,P,22,0,67,2,1,0,0,,,,,
mahlety01,2019,1,CIN,NL,P,25,25,389,12,13,1,0,,,,,
mahtomi01,2019,1,DET,AL,OF,8,6,177,16,0,2,0,,,,,
mailelu01,2019,1,TOR,AL,C,44,41,1036,316,28,4,3,4,,18,12,
mailelu01,2019,1,TOR,AL,P,2,0,6,0,0,0,0,,,,,
maldoma01,2019,1,KCA,AL,C,73,70,1814,544,27,2,2,5,,18,9,
maldoma01,2019,2,CHN,NL,C,4,4,105,35,1,1,0,0,,1,0,
maldoma01,2019,3,HOU,AL,1B,1,0,12,5,0,0,0,,,,,
maldoma01,2019,3,HOU,AL,C,26,24,627,265,7,3,1,1,,10,1,
manaese01,2019,1,OAK,AL,P,5,5,89,3,2,0,0,,,,,
mancitr01,2019,1,BAL,AL,1B,56,52,1348,395,40,0,42,,,,,
mancitr01,2019,1,BAL,AL,OF,92,84,2156,167,3,1,1,,,,,
mantijo01,2019,1,NYA,AL,P,1,0,9,2,1,0,0,,,,,
mapledi01,2019,1,CHN,NL,P,14,0,35,2,3,0,0,,,,,
margeni01,2019,1,SDN,NL,P,17,12,171,3,6,0,0,,,,,
margoma01,2019,1,SDN,NL,OF,135,98,2830,249,2,2,0,,,,,
marisja01,2019,1,HOU,AL,OF,109,73,2199,196,1,1,1,,,,,
markani01,2019,1,ATL,NL,OF,111,107,2835,191,5,1,1,,,,,
markepa01,2019,1,SEA,AL,P,5,0,14,0,1,0,0,,,,,
markepa01,2019,2,PIT,NL,P,15,0,52,1,0,0,0,,,,,
marquge01,2019,1,COL,NL,P,28,28,522,17,20,2,0,,,,,
marrede01,2019,1,MIA,NL,3B,1,0,6,0,1,0,0,,,,,
marrede01,2019,1,MIA,NL,SS,2,1,27,1,2,0,1,,,,,
marshev01,2019,1,CHA,AL,P,55,0,152,3,3,1,0,,,,,
marteke01,2019,1,ARI,NL,2B,83,45,1387,79,122,2,28,,,,,
marteke01,2019,1,ARI,NL,OF,96,89,2063,163,3,1,0,,,,,
marteke01,2019,1,ARI,NL,SS,11,5,180,7,20,0,4,,,,,
martest01,2019,1,PIT,NL,OF,130,128,3424,297,8,5,2,,,,,
martibr01,2019,1,TEX,AL,P,51,2,187,1,5,0,0,,,,,
martica04,2019,1,SLN,NL,P,48,0,145,6,7,1,0,,,,,
martich02,2019,1,TEX,AL,P,38,0,114,0,2,1,0,,,,,
martich02,2019,2,ATL,NL,P,20,0,53,0,3,1,0,,,,,
martico02,2019,1,HOU,AL,P,5,5,58,6,0,1,0,,,,,
martija03,2019,1,PIT,NL,OF,15,9,272,24,0,1,0,,,,,
martijd02,2019,1,BOS,AL,OF,38,37,992,67,4,3,2,,,,,
martijo08,2019,1,SLN,NL,OF,79,72,1685,112,3,3,0,,,,,
martile01,2019,1,CLE,AL,OF,65,65,1696,148,3,1,0,,,,,
martini02,2019,1,OAK,AL,OF,3,1,42,5,0,0,0,,,,,
martini02,2019,1,OAK,AL,P,1,0,3,0,0,0,0,,,,,
martini02,2019,2,SDN,NL,OF,23,21,510,42,1,0,1,,,,,
martiri01,2019,1,BAL,AL,SS,117,89,2355,108,224,10,46,,,,,
martiru01,2019,1,LAN,NL,3B,7,0,39,1,7,0,1,,,,,
martiru01,2019,1,LAN,NL,C,60,52,1458,512,29,2,0,7,,23,5,
martiru01,2019,1,LAN,NL,P,4,0,12,0,0,0,0,,,,,
marveja01,2019,1,PIT,NL,P,4,4,52,1,3,0,0,,,,,
mathije01,2019,1,TEX,AL,C,86,76,1954,686,30,6,2,5,,50,10,
mathije01,2019,1,TEX,AL,P,2,0,6,0,0,0,0,,,,,
matonph01,2019,1,SDN,NL,P,21,0,73,5,2,1,0,,,,,
matonph01,2019,2,CLE,AL,P,9,0,37,1,0,0,0,,,,,
matzst01,2019,1,NYN,NL,P,32,30,481,5,22,0,2,,,,,
maybica01,2019,1,NYA,AL,OF,77,63,1765,121,2,2,0,,,,,
maydu01,2019,1,LAN,NL,P,14,4,104,0,4,0,0,,,,,
mayermi01,2019,1,SLN,NL,P,16,0,57,0,0,0,0,,,,,
mayfija01,2019,1,HOU,AL,2B,5,4,96,5,8,0,2,,,,,
mayfija01,2019,1,HOU,AL,3B,1,0,3,0,0,0,0,,,,,
mayfija01,2019,1,HOU,AL,SS,21,12,393,18,33,1,4,,,,,
maytr01,2019,1,MIN,AL,P,65,0,193,2,2,1,0,,,,,
mayzati01,2019,1,TOR,AL,P,68,0,154,3,7,2,0,,,,,
mazarno01,2019,1,TEX,AL,OF,101,100,2635,192,4,1,0,,,,,
mazzach01,2019,1,NYN,NL,P,9,0,49,1,2,0,0,,,,,
mcbrory01,2019,1,KCA,AL,1B,6,5,144,47,1,0,2,,,,,
mcbrory01,2019,1,KCA,AL,OF,14,14,339,21,1,0,0,,,,,
mccanbr01,2019,1,ATL,NL,C,83,79,2034,640,19,3,3,7,,36,9,
mccanja02,2019,1,CHA,AL,C,106,102,2716,884,39,7,8,3,,37,17,
mccarke01,2019,1,KCA,AL,P,56,0,181,4,15,0,2,,,,,
mcclare01,2019,1,SEA,AL,P,14,2,63,0,2,2,0,,,,,
mccutan01,2019,1,PHI,NL,OF,57,58,1487,106,2,2,0,,,,,
mcfartj01,2019,1,ARI,NL,P,51,0,168,5,17,1,1,,,,,
mcgeeja01,2019,1,COL,NL,P,45,0,124,3,4,1,0,,,,,
mcgowky01,2019,1,WAS,NL,P,7,1,48,2,0,1,0,,,,,
mcguire01,2019,1,TOR,AL,C,30,26,709,226,16,2,1,1,,14,5,
mchugco01,2019,1,HOU,AL,P,35,8,224,6,6,1,1,,,,,
mckaybr01,2019,1,TBA,AL,P,13,11,147,2,4,0,0,,,,,
mckayda02,2019,1,SEA,AL,P,7,0,21,0,0,0,0,,,,,
mckayda02,2019,2,DET,AL,P,18,0,58,0,1,0,0,,,,,
mckinbi01,2019,1,TOR,AL,1B,9,1,71,19,4,0,4,,,,,
mckinbi01,2019,1,TOR,AL,OF,69,62,1633,112,2,4,0,,,,,
mcmahry01,2019,1,COL,NL,1B,19,14,391,129,12,3,14,,,,,
mcmahry01,2019,1,COL,NL,2B,113,98,2580,160,295,13,76,,,,,
mcmahry01,2019,1,COL,NL,3B,22,10,342,8,21,0,0,,,,,
mcneije01,2019,1,NYN,NL,2B,37,24,734,52,50,2,16,,,,,
mcneije01,2019,1,NYN,NL,3B,31,16,463,14,28,1,2,,,,,
mcneije01,2019,1,NYN,NL,OF,93,83,2013,104,5,4,0,,,,,
mcraeal01,2019,1,PIT,NL,P,11,2,80,3,2,0,0,,,,,
meadoau01,2019,1,TBA,AL,OF,88,86,2319,152,2,2,1,,,,,
meansjo01,2019,1,BAL,AL,P,31,27,465,5,10,0,0,,,,,
mejiaad01,2019,1,MIN,AL,P,13,0,46,0,1,0,0,,,,,
mejiaad01,2019,2,LAA,AL,P,20,0,13,0,3,0,0,,,,,
mejiaad01,2019,3,SLN,NL,P,2,0,9,0,0,0,0,,,,,
mejiaer01,2019,1,KCA,AL,2B,1,0,17,1,2,0,0,,,,,
mejiaer01,2019,1,KCA,AL,OF,7,6,139,22,0,0,0,,,,,
mejiaer01,2019,1,KCA,AL,SS,1,0,3,1,0,0,0,,,,,
mejiafr01,2019,1,SDN,NL,C,60,52,1389,459,24,2,1,1,,25,5,
mejiafr01,2019,1,SDN,NL,OF,4,3,57,3,0,0,0,,,,,
mejiase01,2019,1,SDN,NL,1B,5,2,78,17,0,0,1,,,,,
mejiase01,2019,1,SDN,NL,3B,2,2,48,0,6,0,0,,,,,
mejiase01,2019,1,SDN,NL,SS,3,2,57,3,4,1,2,,,,,
melanma01,2019,1,SFN,NL,P,43,0,139,6,6,0,3,,,,,
melanma01,2019,2,ATL,NL,P,23,0,63,1,2,0,0,,,,,
mellake01,2019,1,CIN,NL,P,2,0,11,0,0,0,0,,,,,
melviti01,2019,1,COL,NL,P,7,7,100,2,3,1,0,,,,,
mendeyo01,2019,1,TEX,AL,P,3,0,14,0,2,0,0,,,,,
mendida01,2019,1,CHA,AL,2B,3,3,75,5,10,0,1,,,,,
mendida01,2019,1,CHA,AL,3B,3,2,63,3,6,0,1,,,,,
mendida01,2019,1,CHA,AL,SS,5,3,96,6,10,0,5,,,,,
menezco01,2019,1,SFN,NL,P,8,3,51,2,1,0,0,,,,,
mengdda01,2019,1,OAK,AL,P,13,9,179,2,4,0,0,,,,,
mercaos01,2019,1,CLE,AL,OF,110,104,2825,236,6,6,0,,,,,
mercejo03,2019,1,DET,AL,1B,5,5,132,28,5,0,3,,,,,
mercejo03,2019,1,DET,AL,2B,8,8,201,11,26,0,6,,,,,
mercejo03,2019,1,DET,AL,3B,1,0,4,0,1,0,0,,,,,
mercejo03,2019,1,DET,AL,SS,59,58,1531,66,149,7,29,,,,,
merriwh01,2019,1,KCA,AL,1B,5,4,90,25,5,1,5,,,,,
merriwh01,2019,1,KCA,AL,2B,82,76,2010,154,222,8,61,,,,,
merriwh01,2019,1,KCA,AL,OF,77,73,1894,155,5,2,0,,,,,
middlke01,2019,1,LAA,AL,P,11,0,23,0,0,0,0,,,,,
mikolmi01,2019,1,SLN,NL,P,32,32,552,14,30,0,2,,,,,
mileywa01,2019,1,HOU,AL,P,33,33,502,7,19,1,1,,,,,
millean01,2019,1,SLN,NL,P,73,0,164,3,5,0,0,,,,,
millebr02,2019,1,CLE,AL,2B,13,12,282,7,22,2,2,,,,,
millebr02,2019,2,PHI,NL,3B,19,14,323,5,27,2,1,,,,,
millebr02,2019,2,PHI,NL,OF,17,12,312,20,2,0,0,,,,,
millebr02,2019,2,PHI,NL,SS,1,0,6,0,1,0,0,,,,,
milleia01,2019,1,MIN,AL,OF,12,3,142,22,1,0,0,,,,,
milleju02,2019,1,WAS,NL,P,17,0,47,0,1,0,0,,,,,
millesh01,2019,1,TEX,AL,P,19,8,132,1,0,0,0,,,,,
millsal02,2019,1,CHN,NL,P,9,4,108,1,3,0,0,,,,,
milneho01,2019,1,TBA,AL,P,4,0,11,0,0,0,0,,,,,
milonto01,2019,1,SEA,AL,P,23,6,335,5,13,1,0,,,,,
minayju01,2019,1,CHA,AL,P,22,0,83,1,1,0,0,,,,,
minormi01,2019,1,TEX,AL,P,32,32,625,7,21,0,1,,,,,
minteaj01,2019,1,ATL,NL,P,36,0,88,0,4,0,0,,,,,
molinya01,2019,1,SLN,NL,1B,4,0,24,6,0,0,1,,,,,
molinya01,2019,1,SLN,NL,3B,1,0,3,0,0,0,0,,,,,
molinya01,2019,1,SLN,NL,C,111,108,2818,916,30,1,5,4,,22,8,
moncayo01,2019,1,CHA,AL,3B,129,129,3287,120,256,15,37,,,,,
mondera02,2019,1,KCA,AL,SS,100,99,2558,147,286,7,66,,,,,
montafr01,2019,1,OAK,AL,P,16,16,288,2,3,3,0,,,,,
montera01,2019,1,TEX,AL,P,22,0,87,4,3,0,1,,,,,
montgjo01,2019,1,NYA,AL,P,2,1,12,0,0,0,0,,,,,
montgmi01,2019,1,CHN,NL,P,20,0,81,2,5,0,0,,,,,
montgmi01,2019,2,KCA,AL,P,13,13,192,3,10,0,0,,,,,
moorean02,2019,1,SEA,AL,P,1,1,14,0,0,0,0,,,,,
mooredy01,2019,1,SEA,AL,1B,5,1,42,13,0,0,2,,,,,
mooredy01,2019,1,SEA,AL,2B,18,10,330,19,39,0,10,,,,,
mooredy01,2019,1,SEA,AL,3B,14,5,184,7,11,3,3,,,,,
mooredy01,2019,1,SEA,AL,OF,45,26,757,63,0,2,0,,,,,
mooredy01,2019,1,SEA,AL,P,1,0,3,0,0,0,0,,,,,
mooredy01,2019,1,SEA,AL,SS,31,25,716,34,83,4,20,,,,,
moorema02,2019,1,DET,AL,P,2,2,30,0,3,1,0,,,,,
moralke01,2019,1,OAK,AL,1B,26,23,623,165,13,2,10,,,,,
moralke01,2019,1,OAK,AL,P,1,0,3,0,0,0,0,,,,,
moralke01,2019,2,NYA,AL,1B,7,7,188,56,1,1,4,,,,,
moranbr01,2019,1,MIA,NL,P,10,0,19,0,1,0,0,,,,,
moranco01,2019,1,PIT,NL,1B,8,4,139,36,3,0,5,,,,,
moranco01,2019,1,PIT,NL,2B,11,6,183,6,19,0,2,,,,,
moranco01,2019,1,PIT,NL,3B,121,106,2647,62,151,14,19,,,,,
moranco01,2019,1,PIT,NL,OF,2,2,48,2,0,0,0,,,,,
morejad01,2019,1,SDN,NL,P,5,2,24,1,2,0,0,,,,,
morelmi01,2019,1,BOS,AL,1B,85,74,1991,556,48,3,52,,,,,
morgaad01,2019,1,PHI,NL,P,40,0,89,1,2,0,0,,,,,
morinmi01,2019,1,MIN,AL,P,23,0,68,2,3,1,0,,,,,
morinmi01,2019,2,PHI,NL,P,29,0,84,2,2,0,0,,,,,
morofma01,2019,1,CLE,AL,2B,10,3,105,7,7,0,1,,,,,
morofma01,2019,1,CLE,AL,3B,2,1,30,1,2,0,0,,,,,
morofma01,2019,1,CLE,AL,SS,10,3,117,6,10,0,2,,,,,
moronre01,2019,1,SFN,NL,P,56,0,170,1,1,0,0,,,,,
morrilo01,2019,1,PHI,NL,1B,3,2,66,14,0,0,2,,,,,
mortoch02,2019,1,TBA,AL,P,33,33,584,9,6,0,0,,,,,
moustmi01,2019,1,MIL,NL,2B,47,40,1079,64,86,1,25,,,,,
moustmi01,2019,1,MIL,NL,3B,105,93,2396,67,151,11,17,,,,,
mullice01,2019,1,BAL,AL,OF,22,18,492,58,0,1,0,,,,,
muncyma01,2019,1,LAN,NL,1B,65,42,1208,356,27,2,36,,,,,
muncyma01,2019,1,LAN,NL,2B,70,62,1561,75,138,6,38,,,,,
muncyma01,2019,1,LAN,NL,3B,35,26,703,13,66,6,1,,,,,
munozan01,2019,1,SDN,NL,P,22,0,69,0,1,0,1,,,,,
munozya01,2019,1,SLN,NL,2B,4,3,74,7,6,0,1,,,,,
munozya01,2019,1,SLN,NL,3B,21,11,315,5,15,0,1,,,,,
munozya01,2019,1,SLN,NL,OF,28,9,353,22,0,0,0,,,,,
munozya01,2019,1,SLN,NL,SS,17,6,216,12,30,1,7,,,,,
murphda08,2019,1,COL,NL,1B,110,98,2653,909,109,9,97,,,,,
murphda08,2019,1,COL,NL,2B,3,0,14,0,3,0,1,,,,,
murphjr01,2019,1,ARI,NL,C,18,17,453,150,9,0,1,0,,3,2,
murphjr01,2019,1,ARI,NL,P,2,0,9,0,1,0,0,,,,,
murphjr01,2019,2,ATL,NL,C,1,0,6,3,0,0,0,0,,0,0,
murphse01,2019,1,OAK,AL,C,18,13,392,151,4,1,0,2,,4,2,
murphto04,2019,1,SEA,AL,C,67,66,1728,499,23,4,3,3,,20,13,
murphto04,2019,1,SEA,AL,OF,1,0,3,1,0,0,0,,,,,
murphto04,2019,1,SEA,AL,P,3,0,9,0,0,0,0,,,,,
musgrha01,2019,1,COL,NL,P,10,0,30,3,1,0,0,,,,,
musgrjo01,2019,1,PIT,NL,P,32,31,511,30,24,4,0,,,,,
myerswi01,2019,1,SDN,NL,1B,7,5,129,41,1,0,3,,,,,
myerswi01,2019,1,SDN,NL,3B,2,0,6,0,0,0,0,,,,,
myerswi01,2019,1,SDN,NL,OF,134,101,2832,228,4,5,1,,,,,
naquity01,2019,1,CLE,AL,OF,80,74,1949,165,11,0,3,,,,,
narvaom01,2019,1,SEA,AL,2B,1,0,3,1,0,0,0,,,,,
narvaom01,2019,1,SEA,AL,C,98,91,2447,712,34,6,3,3,,58,13,
naylojo01,2019,1,SDN,NL,OF,62,59,1373,84,4,6,1,,,,,
negrokr01,2019,1,SEA,AL,3B,1,0,6,0,0,0,0,,,,,
negrokr01,2019,1,SEA,AL,OF,9,7,192,14,0,0,0,,,,,
negrokr01,2019,2,LAN,NL,2B,3,3,78,4,12,0,2,,,,,
negrokr01,2019,2,LAN,NL,3B,3,1,33,1,3,0,0,,,,,
negrokr01,2019,2,LAN,NL,OF,15,9,220,12,0,0,0,,,,,
negrokr01,2019,2,LAN,NL,SS,4,1,45,2,5,0,3,,,,,
nelsoji02,2019,1,MIL,NL,P,10,3,66,1,0,1,0,,,,,
nerishe01,2019,1,PHI,NL,P,68,0,203,6,6,0,0,,,,,
neshepa01,2019,1,PHI,NL,P,20,0,54,1,5,0,1,,,,,
neusesh01,2019,1,OAK,AL,2B,20,13,342,22,20,0,7,,,,,
neusesh01,2019,1,OAK,AL,3B,5,2,87,4,11,1,1,,,,,
neverdo01,2019,1,PIT,NL,P,10,0,28,1,1,0,0,,,,,
newbeja01,2019,1,KCA,AL,P,27,0,93,1,4,0,1,,,,,
newcose01,2019,1,ATL,NL,P,55,4,205,1,6,1,1,,,,,
newmake01,2019,1,PIT,NL,2B,23,20,473,30,46,0,10,,,,,
newmake01,2019,1,PIT,NL,3B,6,3,95,5,8,2,2,,,,,
newmake01,2019,1,PIT,NL,OF,2,0,27,2,0,0,0,,,,,
newmake01,2019,1,PIT,NL,SS,104,93,2473,124,235,10,43,,,,,
nicasju01,2019,1,PHI,NL,P,47,0,142,4,7,1,0,,,,,
nidoto01,2019,1,NYN,NL,C,48,38,1025,376,13,3,2,2,,34,3,
nimmobr01,2019,1,NYN,NL,OF,66,56,1443,128,0,1,0,,,,,
noesihe01,2019,1,MIA,NL,P,12,4,83,1,1,0,0,,,,,
nogosst01,2019,1,NYN,NL,P,7,0,20,1,0,0,0,,,,,
nolaaa01,2019,1,PHI,NL,P,34,34,607,9,27,0,3,,,,,
nolaau01,2019,1,SEA,AL,1B,59,44,1215,377,20,0,38,,,,,
nolaau01,2019,1,SEA,AL,2B,15,13,342,25,36,1,11,,,,,
nolaau01,2019,1,SEA,AL,3B,4,1,45,1,4,0,0,,,,,
nolaau01,2019,1,SEA,AL,C,7,4,116,34,2,0,0,1,,3,0,
nolaau01,2019,1,SEA,AL,OF,2,1,18,0,0,0,0,,,,,
nollja01,2019,1,WAS,NL,1B,2,1,27,5,0,1,0,,,,,
nollja01,2019,1,WAS,NL,3B,1,1,24,2,1,0,0,,,,,
norrida01,2019,1,DET,AL,P,32,29,433,6,14,2,0,,,,,
norwoja01,2019,1,CHN,NL,P,9,0,28,0,1,0,0,,,,,
nottija01,2019,1,MIL,NL,1B,1,0,5,0,0,0,0,,,,,
nottija01,2019,1,MIL,NL,C,6,0,30,13,0,1,0,0,,0,0,
novaiv01,2019,1,CHA,AL,P,34,34,561,9,18,1,3,,,,,
nunezdo01,2019,1,COL,NL,C,14,10,288,82,7,0,1,2,,8,1,
nunezed02,2019,1,BOS,AL,2B,31,21,614,26,47,2,7,,,,,
nunezed02,2019,1,BOS,AL,3B,8,6,180,5,7,1,0,,,,,
nunezed02,2019,1,BOS,AL,P,1,0,3,0,0,0,0,,,,,
nunezed02,2019,1,BOS,AL,SS,6,1,57,3,5,0,0,,,,,
nunezre01,2019,1,BAL,AL,1B,24,21,538,160,10,3,14,,,,,
nunezre01,2019,1,BAL,AL,3B,9,8,192,3,15,1,2,,,,,
nunezre01,2019,1,BAL,AL,OF,1,0,3,0,0,0,0,,,,,
obergsc01,2019,1,COL,NL,P,49,0,168,2,6,0,0,,,,,
obriepe04,2019,1,MIA,NL,1B,1,0,6,3,0,0,0,,,,,
obriepe04,2019,1,MIA,NL,OF,14,13,317,14,1,1,0,,,,,
odayda01,2019,1,ATL,NL,P,8,0,16,0,0,0,0,,,,,
odorija01,2019,1,MIN,AL,P,30,30,477,7,9,0,0,,,,,
odorro01,2019,1,TEX,AL,2B,137,134,3565,246,294,15,85,,,,,
ogradbr01,2019,1,CIN,NL,1B,2,1,27,8,1,0,0,,,,,
ogradbr01,2019,1,CIN,NL,OF,16,8,237,23,0,0,0,,,,,
ohearry01,2019,1,KCA,AL,1B,94,88,2299,707,24,4,80,,,,,
ohearry01,2019,1,KCA,AL,OF,2,0,8,0,0,0,0,,,,,
ohse01,2019,1,COL,NL,P,21,0,55,1,3,0,0,,,,,
olsonma02,2019,1,OAK,AL,1B,127,125,3362,1023,90,8,95,,,,,
olsonty01,2019,1,CLE,AL,P,39,0,92,1,2,0,0,,,,,
oneilty01,2019,1,SLN,NL,OF,43,30,839,40,0,3,0,,,,,
orourry01,2019,1,NYN,NL,P,2,0,4,0,0,0,0,,,,,
ortegra01,2019,1,ATL,NL,OF,27,18,588,37,0,0,0,,,,,
ortizlu02,2019,1,BAL,AL,P,1,1,10,1,0,0,0,,,,,
osichjo01,2019,1,CHA,AL,P,57,0,203,7,7,0,0,,,,,
osunajo01,2019,1,PIT,NL,1B,31,25,694,206,15,3,24,,,,,
osunajo01,2019,1,PIT,NL,3B,19,11,308,11,20,0,2,,,,,
osunajo01,2019,1,PIT,NL,OF,25,22,559,45,0,2,0,,,,,
osunajo01,2019,1,PIT,NL,P,2,0,7,0,1,0,1,,,,,
osunaro01,2019,1,HOU,AL,P,66,0,195,8,3,1,0,,,,,
oswalco01,2019,1,NYN,NL,P,2,0,20,0,0,0,0,,,,,
oteroda01,2019,1,CLE,AL,P,25,0,89,1,3,0,1,,,,,
ottavad01,2019,1,NYA,AL,P,73,0,199,3,3,1,1,,,,,
owingch01,2019,1,KCA,AL,2B,13,13,351,28,29,0,9,,,,,
owingch01,2019,1,KCA,AL,3B,12,9,256,9,23,0,1,,,,,
